1	1	2	84	31.40049186	5.706346643	30.73864637	5.586070826	31.42931299	5.711584247
1	2	2	271	0	0	0	0	0	0
1	3	271	272	0	0	0	0	0	0
1	4	272	273	20.42042417	3.710961581	20.06612407	3.646575355	20.40028338	3.707301436
1	5	273	276	0	0	0	0	0	0
1	6	276	275	20.39497836	3.706337367	20.36942256	3.701693163	20.07218254	3.647676348
1	7	275	274	0	0	0	0	0	0
1	8	274	3	0	0	0	0	0	0
1	9	3	95	31.34388336	5.696059297	31.31280778	5.690411996	30.72462867	5.583523419
1	10	95	96	0	0	0	0	0	0
1	11	96	97	15.57144043	2.829765763	7.19029E-12	1.30668E-12	15.57144043	2.829765763
1	12	97	98	0	0	0	0	0	0
1	13	97	101	23.8763033	4.338991369	23.84377535	4.333080132	23.18798011	4.213903816
1	14	101	102	0	0	0	0	0	0
1	15	102	103	2.81932E-12	5.12349E-13	96.48469587	17.53396484	23.00894361	4.181367881
1	16	103	104	0	0	0	0	0	0
1	17	104	105	23.81451195	4.327762156	23.76978608	4.319634215	96.48469587	17.53396484
1	18	105	363	0	0	0	0	0	0
1	19	363	362	34.72925506	6.311275915	34.51501677	6.272342832	5.452714439	0.990910552
1	20	362	361	0	0	0	0	0	0
1	21	361	360	10.72263527	1.9486024	14.16663296	2.574472998	34.81641582	6.327115461
1	22	360	359	0	0	0	0	0	0
1	23	359	355	34.8226581	6.328249857	34.61344786	6.290230512	34.89293873	6.341021811
1	24	355	354	14.40577607	2.617931983	10.77202729	1.957578309	5.506738059	1.000728153
1	25	355	356	0	0	0	0	0	0
1	26	356	357	0	0	0	0	0	0
1	27	357	358	20.93842325	3.805096485	20.81882442	3.783362037	20.97357571	3.811484669
1	28	358	369	0	0	0	0	0	0
1	29	369	368	20.8563951	3.790189679	20.901508	3.798387953	20.95034428	3.807262869
1	30	368	367	0	0	0	0	0	0
1	31	367	366	0	0	0	0	0	0
1	32	366	365	5.481179592	0.996083466	10.82363869	1.966957543	14.32851286	2.603891098
1	33	366	370	34.67632966	6.301657892	34.76188514	6.317205712	34.8519073	6.333565254
1	34	370	371	0	0	0	0	0	0
1	35	371	372	9.429384479	1.713582599	9.453825125	1.718024148	34.7741296	6.319430874
1	36	372	373	0	0	0	0	0	0
1	37	373	374	34.57297828	6.282876059	34.6733813	6.301122093	9.480506102	1.722872827
1	38	374	116	0	0	0	0	0	0
1	39	116	115	23.18304932	4.213007754	23.82126996	4.328990275	44.9458822	8.167922501
1	40	115	114	0	0	0	0	0	0
